Price,Manufacturer,Model,Horse Power,Mileage,Transmission,Fuel,Posting Month,Posting Year,Age,country_of_origin,price_per_km,price_per_horsepower
27500.0,PEUGEOT,208,5.0,82121.0,Manual,Essence,December,2022,6,France,0.3348717136907734,5500.0
11111.0,PEUGEOT,EXPERT,10.0,111111.0,Manual,Diesel,December,2022,14,France,0.0999990999991,1111.1
5000.0,PEUGEOT,205,5.0,238000.0,Manual,Essence,December,2022,41,France,0.02100840336134454,1000.0
19000.0,PEUGEOT,PARTNER,7.0,290000.0,Manual,Diesel,December,2022,14,France,0.06551724137931035,2714.285714285714
12000.0,PEUGEOT,306,5.0,200000.0,Manual,Diesel,January,2023,25,France,0.06,2400.0
63500.0,PEUGEOT,508,6.0,160000.0,Automatic,Diesel,December,2022,7,France,0.396875,10583.333333333334
24000.0,PEUGEOT,PARTNER,7.0,180000.0,Manual,Diesel,November,2022,15,France,0.13333333333333333,3428.5714285714284
15000.0,PEUGEOT,206,4.0,296000.0,Manual,Essence,January,2023,23,France,0.05067567567567568,3750.0
29000.0,PEUGEOT,208,5.0,130000.0,Manual,Essence,November,2022,11,France,0.2230769230769231,5800.0
22000.0,PEUGEOT,206,5.0,212000.0,Manual,Essence,December,2022,13,France,0.10377358490566038,4400.0
35000.0,PEUGEOT,3008,6.0,280000.0,Manual,Diesel,January,2023,13,France,0.125,5833.333333333333
10500.0,PEUGEOT,106,4.0,150000.0,Manual,Essence,December,2022,25,France,0.07,2625.0
38000.0,PEUGEOT,2008,4.0,125000.0,Manual,Essence,December,2022,10,France,0.304,9500.0
11300.0,PEUGEOT,106,4.0,400000.0,Manual,Essence,January,2023,27,France,0.02825,2825.0
18000.0,PEUGEOT,PARTNER,7.0,330000.0,Manual,Diesel,January,2023,16,France,0.05454545454545454,2571.4285714285716
16800.0,PEUGEOT,PARTNER,7.0,201097.0,Manual,Diesel,December,2022,15,France,0.08354177337304883,2400.0
20500.0,PEUGEOT,206,4.0,180000.0,Manual,Essence,December,2022,19,France,0.11388888888888889,5125.0
38500.0,PEUGEOT,3008,5.0,200000.0,Manual,Diesel,January,2023,13,France,0.1925,7700.0
48500.0,PEUGEOT,2008,5.0,90000.0,Manual,Essence,December,2022,7,France,0.5388888888888889,9700.0
30000.0,PEUGEOT,508,7.0,200000.0,Manual,Essence,December,2022,11,France,0.15,4285.714285714285
9500.0,PEUGEOT,405,6.0,330000.0,Manual,Diesel,January,2023,28,France,0.02878787878787879,1583.3333333333333
59500.0,PEUGEOT,PARTNER,5.0,165000.0,Manual,Diesel,January,2023,7,France,0.3606060606060606,11900.0
38000.0,PEUGEOT,3008,7.0,158000.0,Manual,Essence,February,2023,13,France,0.24050632911392406,5428.571428571428
11500.0,PEUGEOT,106,4.0,300000.0,Manual,Essence,January,2023,24,France,0.03833333333333333,2875.0
15500.0,PEUGEOT,PARTNER,6.0,333000.0,Manual,Diesel,January,2023,16,France,0.046546546546546545,2583.3333333333335
32000.0,PEUGEOT,PARTNER,8.0,168000.0,Manual,Diesel,December,2022,10,France,0.19047619047619047,4000.0
14000.0,PEUGEOT,PARTNER,7.0,350000.0,Manual,Diesel,January,2023,21,France,0.04,2000.0
14000.0,PEUGEOT,206,4.0,250000.0,Manual,Essence,January,2023,24,France,0.056,3500.0
17500.0,PEUGEOT,206,6.0,220000.0,Automatic,Essence,February,2023,16,France,0.07954545454545454,2916.6666666666665
31000.0,PEUGEOT,PARTNER,5.0,189000.0,Manual,Diesel,December,2022,11,France,0.164021164021164,6200.0
13000.0,PEUGEOT,106,4.0,400500.0,Manual,Essence,January,2023,25,France,0.03245942571785269,3250.0
30000.0,PEUGEOT,508,7.0,230000.0,Automatic,Essence,January,2023,11,France,0.13043478260869565,4285.714285714285
13000.0,PEUGEOT,106,4.0,350000.0,Manual,Essence,November,2022,25,France,0.037142857142857144,3250.0
37500.0,PEUGEOT,PARTNER,6.0,240000.0,Manual,Diesel,December,2022,14,France,0.15625,6250.0
17000.0,PEUGEOT,PARTNER,7.0,300000.0,Manual,Diesel,January,2023,15,France,0.056666666666666664,2428.5714285714284
18000.0,PEUGEOT,206,6.0,232000.0,Manual,Essence,January,2023,16,France,0.07758620689655173,3000.0
17300.0,PEUGEOT,206,4.0,290000.0,Manual,Essence,February,2023,19,France,0.0596551724137931,4325.0
80000.0,PEUGEOT,3008,7.0,169000.0,Automatic,Essence,February,2024,4,France,0.47337278106508873,11428.57142857143
85000.0,PEUGEOT,3008,9.0,60000.0,Automatic,Essence,February,2024,7,France,1.4166666666666667,9444.444444444445
40000.0,PEUGEOT,RCZ,7.0,171000.0,Manual,Essence,February,2024,13,France,0.23391812865497075,5714.285714285715
19800.0,PEUGEOT,BOXER,7.0,200100.0,Manual,Diesel,February,2024,17,France,0.09895052473763119,2828.5714285714284
34900.0,PEUGEOT,508,6.0,234000.0,Automatic,Diesel,February,2024,13,France,0.14914529914529914,5816.666666666667
47000.0,PEUGEOT,308,5.0,158000.0,Manual,Essence,February,2024,5,France,0.2974683544303797,9400.0
79000.0,PEUGEOT,3008 GT LINE,6.0,148000.0,Automatic,Essence,February,2024,5,France,0.5337837837837838,13166.666666666666
48000.0,PEUGEOT,PARTNER,5.0,99000.0,Manual,Diesel,February,2024,4,France,0.48484848484848486,9600.0
105000.0,PEUGEOT,3008,7.0,40000.0,Automatic,Essence,February,2024,4,France,2.625,15000.0
79000.0,PEUGEOT,3008,7.0,100000.0,Automatic,Essence,February,2024,5,France,0.79,11285.714285714286
95000.0,PEUGEOT,5008,6.0,138000.0,Automatic,Diesel,February,2024,5,France,0.6884057971014492,15833.333333333334
89500.0,PEUGEOT,3008,7.0,54000.0,Automatic,Essence,February,2024,3,France,1.6574074074074074,12785.714285714286
44500.0,PEUGEOT,208,4.0,34000.0,Manual,Essence,February,2024,2,France,1.3088235294117647,11125.0
90000.0,PEUGEOT,2008,7.0,37000.0,Automatic,Essence,February,2024,3,France,2.4324324324324325,12857.142857142857
15500.0,PEUGEOT,406,10.0,150000.0,Manual,Essence,February,2024,26,France,0.10333333333333333,1550.0
86000.0,PEUGEOT,3008 GT LINE,9.0,92000.0,Automatic,Essence,February,2024,6,France,0.9347826086956522,9555.555555555555
105000.0,PEUGEOT,3008 GT LINE,6.0,110000.0,Automatic,Essence,February,2024,4,France,0.9545454545454546,17500.0
120000.0,PEUGEOT,3008 GT LINE,9.0,75822.0,Automatic,Essence,February,2024,2,France,1.5826541109440533,13333.333333333334
98000.0,PEUGEOT,508 PREMUIM,7.0,97059.0,Manual,Diesel,February,2024,5,France,1.0096951338876354,14000.0
92000.0,PEUGEOT,3008 ALLURE,7.0,70000.0,Automatic,Essence,February,2024,5,France,1.3142857142857143,13142.857142857143
42000.0,PEUGEOT,208,4.0,20000.0,Manual,Essence,February,2024,2,France,2.1,10500.0
19000.0,PEUGEOT,206,4.0,183000.0,Manual,Essence,February,2024,19,France,0.10382513661202186,4750.0
36000.0,PEUGEOT,308 CC CABRIOLET,9.0,140000.0,Manual,Essence,February,2024,12,France,0.2571428571428571,4000.0
45500.0,PEUGEOT,208 EHDI,5.0,158000.0,Manual,Diesel,February,2024,3,France,0.2879746835443038,9100.0
52000.0,PEUGEOT,4008,9.0,90000.0,Manual,Essence,February,2024,10,France,0.5777777777777777,5777.777777777777
45000.0,PEUGEOT,PARTNER K9,5.0,112000.0,Manual,Diesel,February,2024,5,France,0.4017857142857143,9000.0
75000.0,PEUGEOT,5008,9.0,120000.0,Automatic,Essence,February,2024,5,France,0.625,8333.333333333334
47500.0,PEUGEOT,PARTNER K9,5.0,116000.0,Manual,Diesel,February,2024,4,France,0.40948275862068967,9500.0
45000.0,PEUGEOT,407 NAVTEQ,6.0,107000.0,Manual,Essence,February,2024,17,France,0.4205607476635514,7500.0
29800.0,PEUGEOT,208,5.0,186000.0,Manual,Essence,February,2024,10,France,0.16021505376344086,5960.0
82000.0,PEUGEOT,3008,8.0,78000.0,Automatic,Essence,February,2024,5,France,1.0512820512820513,10250.0
48000.0,PEUGEOT,208,5.0,60000.0,Manual,Essence,February,2024,3,France,0.8,9600.0
81000.0,PEUGEOT,2008 PURTECH,6.0,6000.0,Manual,Essence,February,2024,2,France,13.5,13500.0
19800.0,PEUGEOT,406,7.0,247000.0,Manual,Essence,February,2024,21,France,0.08016194331983806,2828.5714285714284
42000.0,PEUGEOT,2008,5.0,124000.0,Manual,Essence,February,2024,8,France,0.3387096774193548,8400.0
42000.0,PEUGEOT,308,6.0,140000.0,Manual,Essence,February,2024,5,France,0.3,7000.0
34500.0,PEUGEOT,508 BVA EDITION LIMITEE,7.0,180500.0,Automatic,Essence,February,2024,12,France,0.19113573407202217,4928.571428571428
34000.0,PEUGEOT,207,6.0,75000.0,Automatic,Essence,February,2024,14,France,0.4533333333333333,5666.666666666667
31500.0,PEUGEOT,208,4.0,109000.0,Manual,Essence,February,2024,5,France,0.2889908256880734,7875.0
45500.0,PEUGEOT,208,4.0,136000.0,Manual,Diesel,February,2024,6,France,0.33455882352941174,11375.0
63555.0,PEUGEOT,PARTNER,5.0,37000.0,Manual,Diesel,February,2024,1,France,1.7177027027027028,12711.0
30500.0,PEUGEOT,208,5.0,97000.0,Manual,Essence,February,2024,8,France,0.31443298969072164,6100.0
92000.0,PEUGEOT,2008 GT LINE,7.0,30000.0,Manual,Essence,February,2024,3,France,3.066666666666667,13142.857142857143
39200.0,PEUGEOT,508,7.0,230000.0,Automatic,Essence,February,2024,10,France,0.17043478260869566,5600.0
91500.0,PEUGEOT,LANDTREK,6.0,26000.0,Manual,Diesel,February,2024,2,France,3.519230769230769,15250.0
47000.0,PEUGEOT,2008 ALLURE,5.0,137600.0,Manual,Essence,February,2024,8,France,0.34156976744186046,9400.0
45500.0,PEUGEOT,308,6.0,98000.0,Manual,Essence,February,2024,5,France,0.4642857142857143,7583.333333333333
36900.0,PEUGEOT,2008 PURETECH,5.0,141000.0,Manual,Essence,February,2024,8,France,0.26170212765957446,7380.0
33900.0,PEUGEOT,508,9.0,187000.0,Manual,Essence,February,2024,12,France,0.18128342245989304,3766.6666666666665
47900.0,PEUGEOT,2008,5.0,139000.0,Manual,Essence,February,2024,6,France,0.3446043165467626,9580.0
36000.0,PEUGEOT,308 CC,9.0,198000.0,Manual,Essence,February,2024,12,France,0.18181818181818182,4000.0
56000.0,PEUGEOT,2008,5.0,36000.0,Manual,Essence,January,2024,7,France,1.5555555555555556,11200.0
89000.0,PEUGEOT,308 GT LINE,7.0,119000.0,Automatic,Essence,February,2024,5,France,0.7478991596638656,12714.285714285714
28000.0,PEUGEOT,207,5.0,94910.0,Manual,Essence,February,2024,13,France,0.2950163312611948,5600.0
50000.0,PEUGEOT,2008,5.0,50000.0,Manual,Essence,February,2024,4,France,1.0,10000.0
14000.0,PEUGEOT,206,5.0,250000.0,Manual,Diesel,February,2024,21,France,0.056,2800.0
75000.0,PEUGEOT,3008,7.0,170000.0,Automatic,Essence,February,2024,4,France,0.4411764705882353,10714.285714285714
130000.0,PEUGEOT,3008 GT LINE,9.0,30000.0,Automatic,Essence,February,2024,2,France,4.333333333333333,14444.444444444445
23000.0,PEUGEOT,301,5.0,197000.0,Manual,Essence,February,2024,5,France,0.116751269035533,4600.0
20500.0,PEUGEOT,301,5.0,205000.0,Manual,Essence,February,2024,10,France,0.1,4100.0
85000.0,PEUGEOT,3008 ALLURE,9.0,58000.0,Automatic,Essence,February,2024,5,France,1.4655172413793103,9444.444444444445
53000.0,PEUGEOT,308,5.0,90000.0,Manual,Essence,February,2024,4,France,0.5888888888888889,10600.0
18500.0,PEUGEOT,307 HDI,5.0,430000.0,Manual,Diesel,February,2024,19,France,0.04302325581395349,3700.0
36500.0,PEUGEOT,208,4.0,50000.0,Manual,Essence,February,2024,4,France,0.73,9125.0
90000.0,PEUGEOT,208 STYLE,5.0,90000.0,Manual,Essence,January,2024,10,France,1.0,18000.0
43000.0,PEUGEOT,508 FO,7.0,155000.0,Automatic,Essence,February,2024,9,France,0.27741935483870966,6142.857142857143
30000.0,PEUGEOT,208,5.0,90000.0,Manual,Essence,February,2024,7,France,0.3333333333333333,6000.0
88000.0,PEUGEOT,3008,6.0,130000.0,Automatic,Diesel,February,2024,7,France,0.676923076923077,14666.666666666666
21000.0,PEUGEOT,301 COMFORT,5.0,180000.0,Manual,Essence,February,2024,10,France,0.11666666666666667,4200.0
23500.0,PEUGEOT,301,5.0,149200.0,Manual,Essence,February,2024,11,France,0.15750670241286863,4700.0
79000.0,PEUGEOT,3008 GT LINE,9.0,97000.0,Automatic,Essence,February,2024,5,France,0.8144329896907216,8777.777777777777
82900.0,PEUGEOT,3008,7.0,113000.0,Automatic,Essence,January,2024,3,France,0.7336283185840708,11842.857142857143
35000.0,PEUGEOT,208,4.0,60000.0,Manual,Essence,February,2024,4,France,0.5833333333333334,8750.0
50500.0,PEUGEOT,2008,5.0,68000.0,Manual,Essence,February,2024,7,France,0.7426470588235294,10100.0
29000.0,PEUGEOT,308,6.0,250000.0,Manual,Essence,February,2024,12,France,0.116,4833.333333333333
45000.0,PEUGEOT,208,5.0,100000.0,Manual,Diesel,January,2024,4,France,0.45,9000.0
49000.0,PEUGEOT,2008 ACTIVE,5.0,62000.0,Manual,Essence,February,2024,6,France,0.7903225806451613,9800.0
24500.0,PEUGEOT,206+,4.0,175000.0,Manual,Essence,February,2024,12,France,0.14,6125.0
51000.0,PEUGEOT,4008,9.0,110000.0,Manual,Essence,January,2024,10,France,0.4636363636363636,5666.666666666667
42500.0,PEUGEOT,208,4.0,39436.0,Manual,Essence,February,2024,6,France,1.0776955066436757,10625.0
21000.0,PEUGEOT,301,5.0,176000.0,Manual,Essence,February,2024,11,France,0.11931818181818182,4200.0
25000.0,PEUGEOT,208,5.0,170000.0,Manual,Essence,February,2024,7,France,0.14705882352941177,5000.0
95000.0,PEUGEOT,5008,6.0,138361.0,Automatic,Essence,February,2024,5,France,0.6866096660186035,15833.333333333334
33000.0,PEUGEOT,208,4.0,82000.0,Manual,Essence,February,2024,5,France,0.4024390243902439,8250.0
77000.0,PEUGEOT,3008 GT LINE,9.0,260000.0,Automatic,Essence,February,2024,7,France,0.29615384615384616,8555.555555555555
19000.0,PEUGEOT,301,5.0,150000.0,Manual,Essence,February,2024,10,France,0.12666666666666668,3800.0
89500.0,PEUGEOT,3008 GT LINE,9.0,129000.0,Automatic,Essence,February,2024,6,France,0.6937984496124031,9944.444444444445
45900.0,PEUGEOT,2008 ALLURE,6.0,147000.0,Manual,Essence,February,2024,7,France,0.3122448979591837,7650.0
35000.0,PEUGEOT,2008,5.0,175000.0,Manual,Essence,February,2024,8,France,0.2,7000.0
29500.0,PEUGEOT,208,5.0,110000.0,Manual,Essence,January,2024,9,France,0.2681818181818182,5900.0
38500.0,PEUGEOT,208 GT LINE,4.0,58000.0,Manual,Essence,January,2024,3,France,0.6637931034482759,9625.0
85000.0,PEUGEOT,LANDTREK,6.0,60000.0,Manual,Diesel,January,2024,2,France,1.4166666666666667,14166.666666666666
21000.0,PEUGEOT,206+,4.0,240000.0,Manual,Essence,January,2024,14,France,0.0875,5250.0
24500.0,PEUGEOT,207,6.0,205000.0,Manual,Essence,January,2024,13,France,0.11951219512195121,4083.3333333333335
60000.0,CHERY,TIGGO,6.0,20000.0,Automatic,Essence,November,2023,2,China,3.0,10000.0
22998.0,CHERY,QQ,4.0,55850.0,Manual,Essence,November,2023,7,China,0.411781557743957,5749.5
33000.0,CHERY,V5,7.0,112000.0,Manual,Essence,November,2023,6,China,0.29464285714285715,4714.285714285715
38000.0,CHERY,A3,5.0,51000.0,Manual,Essence,November,2023,7,China,0.7450980392156863,7600.0
22000.0,CHERY,A3,6.0,200000.0,Manual,Essence,November,2023,6,China,0.11,3666.6666666666665
85000.0,CHERY,TIGGO,7.0,20000.0,Automatic,Essence,November,2023,2,China,4.25,12142.857142857143
22000.0,CHERY,QQ,4.0,102000.0,Manual,Essence,November,2023,8,China,0.21568627450980393,5500.0
22000.0,CHERY,QQ,4.0,85000.0,Manual,Essence,November,2023,8,China,0.25882352941176473,5500.0
45000.0,CHERY,A1,6.0,36000.0,Manual,Essence,November,2023,2,China,1.25,7500.0
46000.0,CHERY,TIGGO,8.0,117000.0,Manual,Essence,November,2023,5,China,0.39316239316239315,5750.0
46000.0,CHERY,TIGGO,6.0,53000.0,Manual,Essence,November,2023,5,China,0.8679245283018868,7666.666666666667
40000.0,CHERY,TIGGO,5.0,96000.0,Manual,Essence,November,2023,4,China,0.4166666666666667,8000.0
42000.0,CHERY,A5,7.0,137000.0,Automatic,Essence,November,2023,4,China,0.30656934306569344,6000.0
75000.0,CHERY,TIGGO,9.0,83000.0,Automatic,Essence,November,2023,5,China,0.9036144578313253,8333.333333333334
21000.0,CHERY,QQ,5.0,74000.0,Manual,Essence,November,2023,7,China,0.28378378378378377,4200.0
21500.0,CHERY,QQ,4.0,81000.0,Manual,Essence,November,2023,5,China,0.2654320987654321,5375.0
23800.0,CHERY,QQ,4.0,80000.0,Manual,Essence,November,2023,5,China,0.2975,5950.0
35000.0,CHERY,V5,6.0,114000.0,Manual,Essence,November,2023,5,China,0.30701754385964913,5833.333333333333
22800.0,CHERY,QQ,4.0,116000.0,Manual,Essence,November,2023,7,China,0.19655172413793104,5700.0
42000.0,CHERY,A5,7.0,137000.0,Automatic,Essence,December,2023,4,China,0.30656934306569344,6000.0
46000.0,CHERY,TIGGO,8.0,117000.0,Manual,Essence,December,2023,5,China,0.39316239316239315,5750.0
21500.0,CHERY,QQ,4.0,81000.0,Manual,Essence,December,2023,5,China,0.2654320987654321,5375.0
80000.0,CHERY,TIGGO,4.0,53000.0,Automatic,Essence,December,2023,4,China,1.509433962264151,20000.0
60000.0,CHERY,TIGGO,6.0,20000.0,Automatic,Essence,December,2023,2,China,3.0,10000.0
30000.0,CHERY,TIGGO,5.0,85000.0,Manual,Essence,November,2023,4,China,0.35294117647058826,6000.0
24000.0,CHERY,QQ,4.0,80000.0,Manual,Essence,November,2023,6,China,0.3,6000.0
25500.0,CHERY,QQ,4.0,25000.0,Manual,Essence,December,2023,2,China,1.02,6375.0
26500.0,CHERY,QQ,4.0,25000.0,Manual,Essence,November,2023,2,China,1.06,6625.0
42000.0,CHERY,A5,7.0,162000.0,Manual,Essence,October,2023,6,China,0.25925925925925924,6000.0
21500.0,CHERY,QQ,4.0,67000.0,Manual,Essence,September,2023,7,China,0.3208955223880597,5375.0
29000.0,CHERY,A3,6.0,63000.0,Manual,Essence,October,2023,8,China,0.4603174603174603,4833.333333333333
30000.0,CHERY,A3,6.0,62000.0,Manual,Essence,September,2023,8,China,0.4838709677419355,5000.0
22000.0,CHERY,TIGGO,6.0,56000.0,Automatic,Essence,September,2023,2,China,0.39285714285714285,3666.6666666666665
45000.0,CHERY,A5,6.0,70000.0,Manual,Essence,September,2023,5,China,0.6428571428571429,7500.0
21500.0,CHERY,QQ6,4.0,128000.0,Manual,Essence,May,2023,7,China,0.16796875,5375.0
22800.0,CHERY,QQ,4.0,98000.0,Manual,Essence,August,2023,5,China,0.23265306122448978,5700.0
45000.0,CHERY,TIGGO,6.0,92000.0,Manual,Essence,May,2023,5,China,0.4891304347826087,7500.0
32000.0,CHERY,A3,5.0,95000.0,Manual,Essence,July,2023,6,China,0.3368421052631579,6400.0
37000.0,CHERY,TIGGO,4.0,140000.0,Manual,Essence,March,2023,4,China,0.2642857142857143,9250.0
28000.0,CHERY,A3,6.0,120000.0,Manual,Essence,April,2023,7,China,0.23333333333333334,4666.666666666667
45000.0,CHERY,TIGGO,6.0,51000.0,Manual,Essence,March,2023,4,China,0.8823529411764706,7500.0
27000.0,CHERY,A3,6.0,184000.0,Manual,Essence,November,2022,6,China,0.14673913043478262,4500.0
80000.0,CHERY,TIGGO,9.0,56860.0,Automatic,Essence,November,2022,3,China,1.4069644741470277,8888.888888888889
20800.0,CHERY,QQ,4.0,75000.0,Manual,Essence,January,2023,4,China,0.2773333333333333,5200.0
75000.0,CHERY,TIGGO,9.0,127000.0,Automatic,Essence,January,2023,4,China,0.5905511811023622,8333.333333333334
92000.0,CHERY,TIGGO 8,9.0,74000.0,Automatic,Essence,February,2024,3,China,1.2432432432432432,10222.222222222223
43500.0,CHERY,TIGGO 2,6.0,60000.0,Manual,Essence,February,2024,4,China,0.725,7250.0
32000.0,CHERY,E3,6.0,85000.0,Manual,Essence,February,2024,8,China,0.3764705882352941,5333.333333333333
37000.0,CHERY,ARRIZO 5,7.0,170000.0,Manual,Essence,February,2024,7,China,0.21764705882352942,5285.714285714285
43500.0,CHERY,TIGGO 3,8.0,75000.0,Manual,Essence,February,2024,6,China,0.58,5437.5
61000.0,CHERY,TIGGO 3X LUXURY,6.0,4000.0,Automatic,Essence,February,2024,2,China,15.25,10166.666666666666
57500.0,CHERY,TIGGO 3X,6.0,22000.0,Automatic,Essence,February,2024,2,China,2.6136363636363638,9583.333333333334
32000.0,CHERY,ARRIZO 3,6.0,49653.0,Manual,Essence,February,2024,6,China,0.6444726401224498,5333.333333333333
40000.0,CHERY,ARRIZO 5,7.0,162000.0,Manual,Essence,February,2024,6,China,0.24691358024691357,5714.285714285715
55000.0,CHERY,TIGGO 3,8.0,60000.0,Manual,Essence,February,2024,5,China,0.9166666666666666,6875.0
23900.0,CHERY,QQ,4.0,108000.0,Manual,Essence,February,2024,6,China,0.2212962962962963,5975.0
23900.0,CHERY,QQ,4.0,72000.0,Manual,Essence,February,2024,5,China,0.33194444444444443,5975.0
28500.0,CHERY,ARRIZO 5,7.0,140000.0,Manual,Essence,January,2024,6,China,0.20357142857142857,4071.4285714285716
90000.0,CHERY,TIGGO 8 PRO,11.0,70000.0,Automatic,Essence,February,2024,3,China,1.2857142857142858,8181.818181818182
42000.0,CHERY,TIGGO 2 SUPER,6.0,50000.0,Manual,Essence,January,2024,4,China,0.84,7000.0
47000.0,CHERY,TIGGO 2,6.0,71000.0,Manual,Essence,January,2024,5,China,0.6619718309859155,7833.333333333333
81600.0,CHERY,TIGGO 3X LUXURY,6.0,5100.0,Automatic,Essence,February,2024,1,China,16.0,13600.0
39000.0,CHERY,ARRIZO 3,6.0,44000.0,Manual,Essence,February,2024,4,China,0.8863636363636364,6500.0
82000.0,CHERY,TIGGO 7 PRO,9.0,35000.0,Automatic,Essence,February,2024,2,China,2.342857142857143,9111.111111111111
49000.0,CHERY,ARRIZO 5,7.0,66000.0,Manual,Essence,January,2024,4,China,0.7424242424242424,7000.0
49400.0,CHERY,TIGGO 2,6.0,45000.0,Manual,Essence,February,2024,4,China,1.0977777777777777,8233.333333333334
31000.0,SEAT,IBIZA,5.0,178000.0,Manual,Essence,November,2023,9,Spain,0.17415730337078653,6200.0
66000.0,SEAT,IBIZA,6.0,95000.0,Automatic,Essence,November,2023,4,Spain,0.6947368421052632,11000.0
44500.0,SEAT,LEON,6.0,153000.0,Manual,Essence,November,2023,9,Spain,0.2908496732026144,7416.666666666667
55000.0,SEAT,IBIZA,4.0,78000.0,Manual,Essence,November,2023,3,Spain,0.7051282051282052,13750.0
58000.0,SEAT,AROSA,6.0,97000.0,Manual,Essence,November,2023,5,Spain,0.5979381443298969,9666.666666666666
29000.0,SEAT,IBIZA,5.0,180000.0,Manual,Essence,November,2023,9,Spain,0.16111111111111112,5800.0
67500.0,SEAT,LEON ST,6.0,100000.0,Automatic,Essence,November,2023,4,Spain,0.675,11250.0
51500.0,SEAT,IBIZA,4.0,117000.0,Manual,Essence,November,2023,5,Spain,0.44017094017094016,12875.0
59000.0,SEAT,LEON,5.0,165000.0,Manual,Essence,November,2023,7,Spain,0.3575757575757576,11800.0
68000.0,SEAT,LEON,6.0,75140.0,Manual,Essence,November,2023,5,Spain,0.9049773755656109,11333.333333333334
56000.0,SEAT,LEON,6.0,118000.0,Manual,Essence,November,2023,6,Spain,0.4745762711864407,9333.333333333334
50000.0,SEAT,IBIZA,4.0,82000.0,Manual,Essence,November,2023,6,Spain,0.6097560975609756,12500.0
51000.0,SEAT,LEON,6.0,154000.0,Manual,Essence,November,2023,8,Spain,0.33116883116883117,8500.0
68500.0,SEAT,LEON,6.0,100000.0,Manual,Essence,November,2023,6,Spain,0.685,11416.666666666666
46500.0,SEAT,IBIZA,4.0,90000.0,Manual,Essence,November,2023,3,Spain,0.5166666666666667,11625.0
58000.0,SEAT,AROSA,6.0,79000.0,Manual,Essence,November,2023,6,Spain,0.7341772151898734,9666.666666666666
45000.0,SEAT,TOLEDO,6.0,84000.0,Automatic,Essence,November,2023,7,Spain,0.5357142857142857,7500.0
33500.0,SEAT,IBIZA,5.0,168000.0,Manual,Essence,November,2023,8,Spain,0.19940476190476192,6700.0
34000.0,SEAT,IBIZA,4.0,144000.0,Manual,Essence,November,2023,7,Spain,0.2361111111111111,8500.0
17000.0,SEAT,CORDOBA,6.0,240000.0,Automatic,Diesel,November,2023,24,Spain,0.07083333333333333,2833.3333333333335
50500.0,SEAT,IBIZA,4.0,95000.0,Manual,Essence,November,2023,5,Spain,0.531578947368421,12625.0
69500.0,SEAT,IBIZA,6.0,125000.0,Automatic,Essence,November,2023,4,Spain,0.556,11583.333333333334
43700.0,SEAT,IBIZA,4.0,91000.0,Manual,Essence,November,2023,6,Spain,0.48021978021978023,10925.0
43000.0,SEAT,LEON,6.0,200000.0,Manual,Essence,November,2023,8,Spain,0.215,7166.666666666667
68000.0,SEAT,IBIZA,6.0,55000.0,Manual,Essence,November,2023,4,Spain,1.2363636363636363,11333.333333333334
45000.0,SEAT,IBIZA,4.0,155000.0,Manual,Essence,November,2023,4,Spain,0.2903225806451613,11250.0
54000.0,SEAT,LEON,6.0,158000.0,Manual,Essence,November,2023,8,Spain,0.34177215189873417,9000.0
28000.0,SEAT,IBIZA,5.0,227000.0,Manual,Essence,November,2023,11,Spain,0.12334801762114538,5600.0
66000.0,SEAT,IBIZA,6.0,54000.0,Manual,Essence,November,2023,4,Spain,1.2222222222222223,11000.0
59500.0,SEAT,IBIZA,4.0,67000.0,Manual,Essence,November,2023,3,Spain,0.8880597014925373,14875.0
38000.0,SEAT,LEON,5.0,130000.0,Manual,Essence,November,2023,10,Spain,0.2923076923076923,7600.0
40500.0,SEAT,LEON,5.0,200000.0,Manual,Essence,November,2023,9,Spain,0.2025,8100.0
65000.0,SEAT,LEON ST,5.0,95000.0,Manual,Essence,November,2023,6,Spain,0.6842105263157895,13000.0
56000.0,SEAT,LEON,6.0,117000.0,Manual,Essence,November,2023,6,Spain,0.47863247863247865,9333.333333333334
41500.0,SEAT,LEON ST,5.0,200000.0,Manual,Essence,November,2023,8,Spain,0.2075,8300.0
64000.0,SEAT,LEON ST,6.0,120000.0,Manual,Essence,November,2023,5,Spain,0.5333333333333333,10666.666666666666
48500.0,SEAT,LEON ST,6.0,143000.0,Automatic,Essence,November,2023,10,Spain,0.33916083916083917,8083.333333333333
52500.0,SEAT,LEON,5.0,160000.0,Manual,Essence,November,2023,8,Spain,0.328125,10500.0
56000.0,SEAT,LEON ST,6.0,118000.0,Manual,Essence,November,2023,6,Spain,0.4745762711864407,9333.333333333334
61000.0,SEAT,LEON,6.0,99000.0,Manual,Essence,November,2023,7,Spain,0.6161616161616161,10166.666666666666
53500.0,SEAT,IBIZA,4.0,60000.0,Manual,Essence,November,2023,3,Spain,0.8916666666666667,13375.0
26000.0,SEAT,IBIZA,5.0,179000.0,Manual,Essence,November,2023,12,Spain,0.1452513966480447,5200.0
61000.0,SEAT,IBIZA,4.0,81000.0,Manual,Essence,November,2023,3,Spain,0.7530864197530864,15250.0
55000.0,SEAT,LEON,6.0,128000.0,Manual,Essence,November,2023,6,Spain,0.4296875,9166.666666666666
53000.0,SEAT,IBIZA,4.0,86000.0,Manual,Essence,November,2023,5,Spain,0.6162790697674418,13250.0
