Price,Manufacturer,Model,Horse Power,Mileage,Transmission,Fuel,Posting Month,Posting Year,Age,country_of_origin
20000.0,VOLKSWAGEN,POLO,4.0,111111.0,Manual,Diesel,December,2023,11,Germany
45500.0,VOLKSWAGEN,TOURAN,6.0,281000.0,Manual,Diesel,November,2023,14,Germany
43900.0,VOLKSWAGEN,POLO,4.0,110000.0,Manual,Gasoline,December,2023,4,Germany
38500.0,VOLKSWAGEN,POLO,4.0,128000.0,Manual,Gasoline,November,2023,5,Germany
17000.0,VOLKSWAGEN,BORA,7.0,123456.0,Manual,Diesel,November,2023,22,Germany
17000.0,VOLKSWAGEN,BORA,7.0,123456.0,Manual,Diesel,November,2023,22,Germany
20500.0,VOLKSWAGEN,COCCINELLE,7.0,229000.0,Manual,Gasoline,November,2023,22,Germany
12500.0,VOLKSWAGEN,POLO,4.0,294000.0,Manual,Gasoline,November,2023,27,Germany
41500.0,VOLKSWAGEN,PASSAT,5.0,224800.0,Manual,Diesel,November,2023,13,Germany
57000.0,VOLKSWAGEN,PASSAT,7.0,160000.0,Manual,Gasoline,December,2023,12,Germany
17000.0,VOLKSWAGEN,BORA,7.0,123456.0,Manual,Diesel,November,2023,22,Germany
18000.0,VOLKSWAGEN,POLO,4.0,300000.0,Manual,Gasoline,November,2023,22,Germany
45000.0,VOLKSWAGEN,JETTA,7.0,164000.0,Manual,Gasoline,December,2023,10,Germany
43900.0,VOLKSWAGEN,POLO,4.0,110000.0,Manual,Gasoline,November,2023,4,Germany
21500.0,VOLKSWAGEN,POLO,4.0,230500.0,Manual,Gasoline,November,2023,18,Germany
26000.0,VOLKSWAGEN,PASSAT,7.0,180000.0,Manual,Gasoline,September,2023,17,Germany
16500.0,VOLKSWAGEN,PASSAT,7.0,378000.0,Manual,Gasoline,December,2023,23,Germany
30000.0,VOLKSWAGEN,CADDY,6.0,199523.0,Manual,Diesel,December,2023,9,Germany
17500.0,VOLKSWAGEN,POLO,4.0,200000.0,Manual,Gasoline,December,2023,20,Germany
20900.0,VOLKSWAGEN,PASSAT,7.0,400000.0,Manual,Diesel,November,2023,24,Germany
28800.0,VOLKSWAGEN,POLO,5.0,143000.0,Manual,Diesel,December,2023,14,Germany
13400.0,VOLKSWAGEN,POLO,5.0,273000.0,Manual,Gasoline,November,2023,24,Germany
16000.0,VOLKSWAGEN,POLO,5.0,232000.0,Manual,Gasoline,October,2023,22,Germany
28000.0,VOLKSWAGEN,JETTA,7.0,174000.0,Manual,Gasoline,November,2023,16,Germany
44500.0,VOLKSWAGEN,CADDY,5.0,92000.0,Manual,Diesel,November,2023,6,Germany
43900.0,VOLKSWAGEN,POLO,4.0,120000.0,Manual,Gasoline,October,2023,4,Germany
43800.0,VOLKSWAGEN,PASSAT,5.0,208000.0,Manual,Diesel,October,2023,12,Germany
14500.0,VOLKSWAGEN,POLO,5.0,240000.0,Manual,Gasoline,November,2023,24,Germany
15500.0,VOLKSWAGEN,POLO,4.0,188000.0,Manual,Gasoline,December,2023,23,Germany
43000.0,VOLKSWAGEN,POLO,4.0,170000.0,Manual,Gasoline,September,2023,6,Germany
30000.0,VOLKSWAGEN,POLO,5.0,300000.0,Manual,Gasoline,September,2023,7,Germany
37000.0,VOLKSWAGEN,PASSAT,9.0,232000.0,Automatic,Gasoline,September,2023,13,Germany
22000.0,VOLKSWAGEN,POLO,4.0,256000.0,Manual,Gasoline,September,2023,17,Germany
43900.0,VOLKSWAGEN,POLO,4.0,110000.0,Manual,Gasoline,October,2023,4,Germany
43900.0,VOLKSWAGEN,POLO,5.0,110000.0,Manual,Gasoline,November,2023,4,Germany
35000.0,VOLKSWAGEN,POLO,4.0,62000.0,Manual,Gasoline,September,2023,9,Germany
28000.0,VOLKSWAGEN,POLO,4.0,147254.0,Manual,Gasoline,October,2023,13,Germany
11000.0,VOLKSWAGEN,POLO,4.0,300000.0,Manual,Gasoline,October,2023,25,Germany
21000.0,VOLKSWAGEN,POLO,4.0,246000.0,Manual,Gasoline,November,2023,17,Germany
41000.0,VOLKSWAGEN,POLO,5.0,132700.0,Manual,Gasoline,November,2023,5,Germany
17500.0,VOLKSWAGEN,POLO,5.0,221000.0,Manual,Gasoline,October,2023,21,Germany
31000.0,VOLKSWAGEN,PASSAT,6.0,255000.0,Manual,Diesel,September,2023,18,Germany
28000.0,VOLKSWAGEN,PASSAT,7.0,217000.0,Manual,Gasoline,September,2023,18,Germany
19500.0,VOLKSWAGEN,POLO,5.0,240000.0,Manual,Gasoline,October,2023,17,Germany
68000.0,VOLKSWAGEN,JETTA,7.0,86000.0,Automatic,Gasoline,October,2023,7,Germany
17000.0,VOLKSWAGEN,BORA,7.0,123456.0,Manual,Diesel,October,2023,22,Germany
26000.0,VOLKSWAGEN,SCIROCCO,9.0,142000.0,Automatic,Gasoline,September,2023,12,Germany
17000.0,VOLKSWAGEN,BORA,7.0,123456.0,Manual,Diesel,October,2023,22,Germany
17000.0,VOLKSWAGEN,BORA,7.0,123456.0,Manual,Diesel,October,2023,22,Germany
16000.0,VOLKSWAGEN,POLO,4.0,249000.0,Manual,Gasoline,September,2023,20,Germany
41800.0,VOLKSWAGEN,POLO,5.0,108000.0,Manual,Gasoline,October,2023,4,Germany
20500.0,VOLKSWAGEN,POLO,4.0,275000.0,Manual,Gasoline,October,2023,17,Germany
29000.0,VOLKSWAGEN,PASSAT,6.0,360000.0,Manual,Diesel,September,2023,15,Germany
44000.0,VOLKSWAGEN,POLO,4.0,67000.0,Manual,Gasoline,September,2023,5,Germany
28000.0,VOLKSWAGEN,POLO,4.0,147254.0,Manual,Gasoline,October,2023,13,Germany
28000.0,VOLKSWAGEN,POLO,5.0,200000.0,Manual,Gasoline,September,2023,11,Germany
30000.0,VOLKSWAGEN,POLO,5.0,215000.0,Manual,Gasoline,September,2023,11,Germany
39800.0,VOLKSWAGEN,PASSAT,8.0,290000.0,Automatic,Diesel,September,2023,16,Germany
39800.0,VOLKSWAGEN,PASSAT,8.0,290000.0,Automatic,Diesel,August,2023,16,Germany
11300.0,VOLKSWAGEN,POLO,5.0,275000.0,Manual,Gasoline,August,2023,25,Germany
15700.0,VOLKSWAGEN,POLO,5.0,200000.0,Manual,Gasoline,August,2023,22,Germany
9500.0,VOLKSWAGEN,POLO,4.0,200000.0,Manual,Gasoline,August,2023,25,Germany
10500.0,VOLKSWAGEN,POLO,5.0,277200.0,Manual,Gasoline,August,2023,29,Germany
68000.0,VOLKSWAGEN,PASSAT,7.0,140000.0,Manual,Gasoline,August,2023,7,Germany
28500.0,VOLKSWAGEN,UP,4.0,139500.0,Manual,Gasoline,August,2023,11,Germany
16000.0,VOLKSWAGEN,POLO,4.0,248000.0,Manual,Gasoline,August,2023,20,Germany
32000.0,VOLKSWAGEN,PASSAT,7.0,200000.0,Automatic,Diesel,August,2023,19,Germany
8000.0,VOLKSWAGEN,FOX,5.0,285000.0,Manual,Gasoline,September,2023,31,Germany
22000.0,VOLKSWAGEN,POLO,4.0,179000.0,Manual,Gasoline,May,2023,17,Germany
35500.0,VOLKSWAGEN,PASSAT,6.0,240000.0,Manual,Diesel,May,2023,15,Germany
41500.0,VOLKSWAGEN,POLO,4.0,130000.0,Manual,Gasoline,May,2023,6,Germany
28500.0,VOLKSWAGEN,POLO,5.0,118000.0,Manual,Gasoline,May,2023,14,Germany
47000.0,VOLKSWAGEN,PASSAT,5.0,192000.0,Manual,Diesel,May,2023,13,Germany
56000.0,VOLKSWAGEN,COCCINELLE,6.0,170000.0,Manual,Diesel,August,2023,11,Germany
79000.0,VOLKSWAGEN,CADDY,6.0,180000.0,Manual,Diesel,May,2023,6,Germany
30000.0,VOLKSWAGEN,TOUAREG,17.0,198000.0,Automatic,Gasoline,May,2023,22,Germany
46000.0,VOLKSWAGEN,POLO,4.0,90000.0,Manual,Gasoline,May,2023,5,Germany
38000.0,VOLKSWAGEN,CADDY,5.0,151000.0,Manual,Diesel,June,2023,7,Germany
11800.0,VOLKSWAGEN,JETTA,5.0,380000.0,Manual,Diesel,May,2023,33,Germany
18700.0,VOLKSWAGEN,PASSAT,7.0,210785.0,Manual,Gasoline,August,2023,18,Germany
92000.0,VOLKSWAGEN,PASSAT,7.0,121000.0,Manual,Gasoline,May,2023,5,Germany
18800.0,VOLKSWAGEN,CADDY,7.0,288000.0,Manual,Diesel,July,2023,10,Germany
28500.0,VOLKSWAGEN,PASSAT,6.0,280000.0,Manual,Diesel,August,2023,15,Germany
45000.0,VOLKSWAGEN,CADDY,5.0,100000.0,Manual,Diesel,August,2023,7,Germany
24900.0,VOLKSWAGEN,POLO,4.0,280000.0,Manual,Gasoline,July,2023,14,Germany
9500.0,VOLKSWAGEN,CADDY,7.0,200000.0,Manual,Diesel,May,2023,25,Germany
44000.0,VOLKSWAGEN,JETTA,7.0,173000.0,Manual,Gasoline,May,2023,9,Germany
29000.0,VOLKSWAGEN,PASSAT,7.0,302000.0,Manual,Gasoline,July,2023,15,Germany
82000.0,VOLKSWAGEN,PASSAT,6.0,130000.0,Manual,Diesel,August,2023,6,Germany
11500.0,VOLKSWAGEN,POLO,5.0,300000.0,Manual,Gasoline,July,2023,23,Germany
28200.0,VOLKSWAGEN,POLO,5.0,194000.0,Manual,Gasoline,June,2023,11,Germany
46500.0,VOLKSWAGEN,PASSAT,5.0,181000.0,Manual,Diesel,July,2023,13,Germany
13200.0,VOLKSWAGEN,POLO,4.0,220000.0,Manual,Gasoline,July,2023,25,Germany
24000.0,VOLKSWAGEN,CADDY,4.0,140000.0,Manual,Gasoline,June,2023,12,Germany
23500.0,VOLKSWAGEN,POLO,5.0,230000.0,Manual,Gasoline,June,2023,17,Germany
65000.0,VOLKSWAGEN,JETTA,7.0,150000.0,Automatic,Gasoline,June,2023,6,Germany
24000.0,VOLKSWAGEN,CADDY,8.0,140000.0,Manual,Gasoline,June,2023,12,Germany
33800.0,VOLKSWAGEN,PASSAT,6.0,198000.0,Manual,Diesel,June,2023,16,Germany
20000.0,VOLKSWAGEN,POLO,4.0,200000.0,Manual,Gasoline,June,2023,17,Germany
23500.0,VOLKSWAGEN,PASSAT,8.0,360000.0,Automatic,Diesel,June,2023,20,Germany
49000.0,VOLKSWAGEN,POLO,4.0,90000.0,Manual,Gasoline,June,2023,3,Germany
57000.0,VOLKSWAGEN,POLO,4.0,39000.0,Manual,Gasoline,June,2023,2,Germany
43000.0,VOLKSWAGEN,POLO,5.0,119000.0,Manual,Gasoline,May,2023,4,Germany
12800.0,VOLKSWAGEN,POLO,4.0,150000.0,Manual,Diesel,May,2023,16,Germany
13300.0,VOLKSWAGEN,POLO,4.0,359000.0,Manual,Gasoline,May,2023,25,Germany
32000.0,VOLKSWAGEN,PASSAT,6.0,390000.0,Manual,Diesel,July,2023,16,Germany
35500.0,VOLKSWAGEN,PASSAT,6.0,180000.0,Manual,Diesel,July,2023,14,Germany
16800.0,VOLKSWAGEN,POLO,4.0,380000.0,Manual,Diesel,June,2023,17,Germany
16500.0,VOLKSWAGEN,POLO,4.0,203300.0,Manual,Gasoline,June,2023,21,Germany
43000.0,VOLKSWAGEN,JETTA,7.0,173000.0,Manual,Gasoline,June,2023,9,Germany
38500.0,VOLKSWAGEN,POLO,5.0,85000.0,Manual,Gasoline,June,2023,6,Germany
37600.0,VOLKSWAGEN,PASSAT,5.0,187000.0,Manual,Diesel,June,2023,14,Germany
14500.0,VOLKSWAGEN,POLO,4.0,200000.0,Manual,Gasoline,May,2023,21,Germany
35000.0,VOLKSWAGEN,SCIROCCO,7.0,250000.0,Manual,Gasoline,May,2023,15,Germany
46500.0,VOLKSWAGEN,PASSAT,5.0,204000.0,Manual,Diesel,May,2023,12,Germany
14800.0,VOLKSWAGEN,POLO,5.0,150000.0,Manual,Gasoline,May,2023,19,Germany
9500.0,VOLKSWAGEN,POLO,5.0,252900.0,Manual,Gasoline,May,2023,25,Germany
27500.0,VOLKSWAGEN,PASSAT,8.0,305000.0,Manual,Diesel,May,2023,19,Germany
19600.0,VOLKSWAGEN,POLO,4.0,227000.0,Manual,Gasoline,May,2023,18,Germany
46000.0,VOLKSWAGEN,POLO,4.0,91000.0,Manual,Gasoline,May,2023,5,Germany
26500.0,VOLKSWAGEN,JETTA,7.0,275000.0,Manual,Diesel,May,2023,15,Germany
11200.0,VOLKSWAGEN,POLO,4.0,300000.0,Manual,Gasoline,May,2023,25,Germany
79000.0,VOLKSWAGEN,CADDY,6.0,180000.0,Manual,Gasoline,May,2023,6,Germany
28500.0,VOLKSWAGEN,PASSAT,7.0,320000.0,Manual,Gasoline,May,2023,18,Germany
16500.0,VOLKSWAGEN,POLO,4.0,250000.0,Manual,Gasoline,May,2023,19,Germany
28500.0,VOLKSWAGEN,POLO,4.0,222000.0,Manual,Gasoline,May,2023,8,Germany
79000.0,VOLKSWAGEN,CADDY,6.0,180000.0,Manual,Gasoline,May,2023,6,Germany
12000.0,VOLKSWAGEN,POLO,4.0,242000.0,Manual,Gasoline,May,2023,25,Germany
11111.0,VOLKSWAGEN,PASSAT,8.0,146000.0,Automatic,Diesel,May,2023,5,Germany
13500.0,VOLKSWAGEN,POLO,5.0,220000.0,Manual,Gasoline,May,2023,24,Germany
28000.0,VOLKSWAGEN,CADDY,5.0,207000.0,Manual,Diesel,March,2023,12,Germany
23500.0,VOLKSWAGEN,POLO,4.0,192000.0,Manual,Gasoline,March,2023,17,Germany
9500.0,VOLKSWAGEN,VENTO,6.0,123456.0,Manual,Diesel,March,2023,27,Germany
27500.0,VOLKSWAGEN,PASSAT,7.0,264000.0,Manual,Gasoline,March,2023,18,Germany
10500.0,VOLKSWAGEN,PASSAT,7.0,105000.0,Manual,Gasoline,March,2023,16,Germany
28500.0,VOLKSWAGEN,POLO,5.0,210000.0,Manual,Gasoline,March,2023,8,Germany
26500.0,VOLKSWAGEN,POLO,5.0,147250.0,Manual,Gasoline,March,2023,12,Germany
22000.0,VOLKSWAGEN,COCCINELLE,6.0,200000.0,Automatic,Gasoline,March,2023,21,Germany
43000.0,VOLKSWAGEN,POLO,4.0,110000.0,Manual,Gasoline,March,2023,6,Germany
17000.0,VOLKSWAGEN,POLO,5.0,235000.0,Manual,Gasoline,March,2023,20,Germany
48000.0,VOLKSWAGEN,PASSAT,7.0,182000.0,Manual,Diesel,March,2023,12,Germany
18000.0,VOLKSWAGEN,PASSAT,7.0,320000.0,Manual,Gasoline,March,2023,23,Germany
28000.0,VOLKSWAGEN,PASSAT,6.0,227000.0,Manual,Diesel,April,2023,19,Germany
38900.0,VOLKSWAGEN,POLO,5.0,90120.0,Manual,Gasoline,April,2023,6,Germany
67500.0,VOLKSWAGEN,PASSAT,7.0,136000.0,Manual,Gasoline,April,2023,5,Germany
37000.0,VOLKSWAGEN,SCIROCCO,9.0,180000.0,Automatic,Gasoline,March,2023,14,Germany
18000.0,VOLKSWAGEN,PASSAT,7.0,98000.0,Manual,Diesel,May,2023,21,Germany
51500.0,VOLKSWAGEN,CADDY,5.0,77000.0,Manual,Diesel,April,2023,3,Germany
63000.0,VOLKSWAGEN,PASSAT,9.0,180000.0,Automatic,Gasoline,May,2023,11,Germany
16200.0,VOLKSWAGEN,POLO,4.0,190000.0,Manual,Gasoline,April,2023,21,Germany
53000.0,VOLKSWAGEN,CADDY,5.0,82000.0,Manual,Diesel,May,2023,4,Germany
36500.0,VOLKSWAGEN,POLO,5.0,200000.0,Manual,Gasoline,April,2023,6,Germany
45000.0,VOLKSWAGEN,CADDY,7.0,83000.0,Manual,Diesel,April,2023,8,Germany
16800.0,VOLKSWAGEN,POLO,5.0,275000.0,Manual,Gasoline,April,2023,22,Germany
39000.0,VOLKSWAGEN,JETTA,5.0,230000.0,Automatic,Diesel,April,2023,13,Germany
41000.0,VOLKSWAGEN,JETTA,5.0,340000.0,Manual,Diesel,April,2023,12,Germany
38000.0,VOLKSWAGEN,TOUAREG,12.0,240000.0,Manual,Diesel,April,2023,20,Germany
26000.0,VOLKSWAGEN,POLO,5.0,147250.0,Manual,Gasoline,March,2023,12,Germany
28500.0,VOLKSWAGEN,POLO,5.0,216000.0,Manual,Gasoline,April,2023,8,Germany
26000.0,VOLKSWAGEN,POLO,5.0,149450.0,Manual,Gasoline,May,2023,12,Germany
23500.0,VOLKSWAGEN,POLO,5.0,170000.0,Manual,Gasoline,April,2023,13,Germany
6500.0,VOLKSWAGEN,FOX,5.0,195000.0,Manual,Gasoline,April,2023,35,Germany
28500.0,VOLKSWAGEN,POLO,4.0,222000.0,Manual,Gasoline,May,2023,8,Germany
17300.0,VOLKSWAGEN,POLO,5.0,249954.0,Manual,Gasoline,March,2023,19,Germany
40500.0,VOLKSWAGEN,POLO,4.0,90000.0,Manual,Gasoline,March,2023,7,Germany
13000.0,VOLKSWAGEN,POLO,5.0,256000.0,Manual,Gasoline,April,2023,28,Germany
36500.0,VOLKSWAGEN,TIGUAN,6.0,181000.0,Manual,Diesel,April,2023,16,Germany
17000.0,VOLKSWAGEN,POLO,5.0,290000.0,Manual,Gasoline,March,2023,20,Germany
27000.0,VOLKSWAGEN,POLO,5.0,197000.0,Manual,Gasoline,April,2023,14,Germany
20500.0,VOLKSWAGEN,PASSAT,7.0,200000.0,Manual,Gasoline,May,2023,22,Germany
21000.0,VOLKSWAGEN,POLO,5.0,240000.0,Manual,Gasoline,March,2023,17,Germany
34000.0,VOLKSWAGEN,PASSAT,6.0,311000.0,Manual,Diesel,May,2023,18,Germany
28500.0,VOLKSWAGEN,POLO,5.0,226000.0,Manual,Gasoline,April,2023,8,Germany
75000.0,VOLKSWAGEN,PASSAT,8.0,134000.0,Manual,Gasoline,March,2023,7,Germany
28000.0,VOLKSWAGEN,PASSAT,6.0,227000.0,Manual,Diesel,April,2023,19,Germany
26000.0,VOLKSWAGEN,POLO,5.0,148250.0,Manual,Gasoline,April,2023,12,Germany
13000.0,VOLKSWAGEN,POLO,5.0,230000.0,Manual,Gasoline,April,2023,23,Germany
12500.0,VOLKSWAGEN,POLO,5.0,172000.0,Manual,Gasoline,April,2023,27,Germany
60000.0,VOLKSWAGEN,PASSAT,7.0,150000.0,Manual,Gasoline,May,2023,8,Germany
36000.0,VOLKSWAGEN,TOUAREG,12.0,240000.0,Manual,Diesel,May,2023,20,Germany
55000.0,VOLKSWAGEN,CADDY,5.0,91000.0,Manual,Diesel,March,2023,5,Germany
20500.0,VOLKSWAGEN,POLO,4.0,200000.0,Manual,Gasoline,February,2023,17,Germany
28000.0,VOLKSWAGEN,POLO,5.0,190000.0,Manual,Gasoline,February,2023,13,Germany
45500.0,VOLKSWAGEN,TOURAN,6.0,264000.0,Manual,Diesel,February,2023,14,Germany
21500.0,VOLKSWAGEN,TRANSPORTER,7.0,100000.0,Manual,Diesel,February,2023,17,Germany
42800.0,VOLKSWAGEN,PASSAT,5.0,194200.0,Manual,Diesel,February,2023,13,Germany
15500.0,VOLKSWAGEN,POLO,4.0,153460.0,Manual,Gasoline,February,2023,21,Germany
16000.0,VOLKSWAGEN,POLO,5.0,300000.0,Manual,Gasoline,February,2023,21,Germany
28500.0,VOLKSWAGEN,POLO,5.0,210000.0,Manual,Gasoline,February,2023,8,Germany
23000.0,VOLKSWAGEN,PASSAT,7.0,300000.0,Manual,Diesel,February,2023,4,Germany
21500.0,VOLKSWAGEN,POLO,5.0,200000.0,Manual,Gasoline,February,2023,17,Germany
17500.0,VOLKSWAGEN,CADDY,8.0,315000.0,Manual,Diesel,February,2023,19,Germany
7800.0,VOLKSWAGEN,FOX,5.0,100000.0,Manual,Gasoline,November,2022,28,Germany
22000.0,VOLKSWAGEN,CADDY,8.0,300000.0,Manual,Diesel,November,2022,14,Germany
12800.0,VOLKSWAGEN,POLO,5.0,223000.0,Manual,Gasoline,November,2022,23,Germany
16300.0,VOLKSWAGEN,POLO,4.0,200000.0,Manual,Gasoline,November,2022,20,Germany
25300.0,VOLKSWAGEN,PASSAT,5.0,128000.0,Manual,Gasoline,November,2022,14,Germany
53000.0,VOLKSWAGEN,CADDY,7.0,130000.0,Manual,Diesel,November,2022,6,Germany
40500.0,VOLKSWAGEN,POLO,5.0,112000.0,Manual,Gasoline,November,2022,5,Germany
39000.0,VOLKSWAGEN,POLO,4.0,100000.0,Manual,Gasoline,November,2022,5,Germany
80000.0,VOLKSWAGEN,TRANSPORTER,7.0,106200.0,Manual,Diesel,November,2022,8,Germany
43500.0,VOLKSWAGEN,CADDY,5.0,174400.0,Manual,Diesel,November,2022,7,Germany
25000.0,VOLKSWAGEN,PASSAT,7.0,241000.0,Manual,Gasoline,November,2022,21,Germany
39500.0,VOLKSWAGEN,POLO,4.0,100000.0,Manual,Gasoline,November,2022,5,Germany
7000.0,VOLKSWAGEN,TRANSPORTER,10.0,400000.0,Manual,Diesel,November,2022,27,Germany
20000.0,VOLKSWAGEN,TRANSPORTER,6.0,250000.0,Manual,Diesel,November,2022,15,Germany
76000.0,VOLKSWAGEN,PASSAT,6.0,200000.0,Automatic,Diesel,November,2022,6,Germany
16000.0,VOLKSWAGEN,POLO,4.0,111111.0,Manual,Diesel,November,2022,11,Germany
27500.0,VOLKSWAGEN,PASSAT,9.0,220000.0,Manual,Diesel,February,2023,17,Germany
33000.0,VOLKSWAGEN,POLO,4.0,168000.0,Manual,Gasoline,February,2023,8,Germany
17000.0,VOLKSWAGEN,POLO,4.0,185254.0,Automatic,Gasoline,February,2023,13,Germany
21000.0,VOLKSWAGEN,POLO,4.0,200000.0,Manual,Gasoline,January,2023,15,Germany
12000.0,VOLKSWAGEN,POLO,4.0,264000.0,Manual,Gasoline,February,2023,23,Germany
24700.0,VOLKSWAGEN,POLO,5.0,170000.0,Manual,Gasoline,January,2023,12,Germany
24700.0,VOLKSWAGEN,POLO,5.0,170000.0,Manual,Gasoline,January,2023,12,Germany
23000.0,VOLKSWAGEN,POLO,5.0,233000.0,Manual,Gasoline,January,2023,18,Germany
20000.0,VOLKSWAGEN,POLO,5.0,210930.0,Manual,Gasoline,February,2023,17,Germany
6800.0,VOLKSWAGEN,POLO,6.0,110000.0,Manual,Diesel,January,2023,22,Germany
26000.0,VOLKSWAGEN,PASSAT,8.0,230000.0,Automatic,Diesel,January,2023,24,Germany
15800.0,VOLKSWAGEN,POLO,5.0,275000.0,Manual,Gasoline,January,2023,22,Germany
11500.0,VOLKSWAGEN,POLO,5.0,268339.0,Manual,Gasoline,January,2023,26,Germany
45500.0,VOLKSWAGEN,TOURAN,6.0,260000.0,Manual,Diesel,February,2023,14,Germany
28500.0,VOLKSWAGEN,POLO,5.0,223500.0,Manual,Gasoline,February,2023,8,Germany
37000.0,VOLKSWAGEN,TOUAREG,16.0,230000.0,Automatic,Diesel,December,2022,18,Germany
36000.0,VOLKSWAGEN,JETTA,8.0,250000.0,Manual,Gasoline,December,2022,11,Germany
16500.0,VOLKSWAGEN,POLO,4.0,359000.0,Manual,Diesel,November,2022,12,Germany
8700.0,VOLKSWAGEN,POLO,5.0,178000.0,Manual,Gasoline,December,2022,29,Germany
17300.0,VOLKSWAGEN,POLO,5.0,211000.0,Manual,Gasoline,December,2022,21,Germany
47000.0,VOLKSWAGEN,PASSAT,5.0,104000.0,Manual,Diesel,December,2022,12,Germany
33000.0,VOLKSWAGEN,PASSAT,8.0,325000.0,Manual,Diesel,December,2022,15,Germany
16500.0,VOLKSWAGEN,CADDY,8.0,297300.0,Manual,Diesel,December,2022,15,Germany
34900.0,VOLKSWAGEN,POLO,5.0,122000.0,Manual,Gasoline,January,2023,6,Germany
32000.0,VOLKSWAGEN,PASSAT,6.0,340000.0,Manual,Diesel,January,2023,15,Germany
37000.0,VOLKSWAGEN,CADDY,5.0,200000.0,Manual,Diesel,January,2023,6,Germany
18500.0,VOLKSWAGEN,POLO,4.0,222222.0,Manual,Gasoline,December,2022,14,Germany
56000.0,VOLKSWAGEN,PASSAT,10.0,196000.0,Automatic,Gasoline,January,2023,11,Germany
30000.0,VOLKSWAGEN,PASSAT,6.0,277000.0,Manual,Diesel,January,2023,16,Germany
19000.0,VOLKSWAGEN,PASSAT,7.0,320000.0,Manual,Diesel,February,2023,23,Germany
12800.0,VOLKSWAGEN,POLO,4.0,250000.0,Manual,Gasoline,January,2023,25,Germany
28500.0,VOLKSWAGEN,PASSAT,7.0,214000.0,Manual,Gasoline,January,2023,18,Germany
14000.0,VOLKSWAGEN,POLO,4.0,270000.0,Manual,Diesel,November,2022,15,Germany
12500.0,VOLKSWAGEN,POLO,5.0,185000.0,Manual,Gasoline,November,2022,23,Germany
34500.0,VOLKSWAGEN,CADDY,5.0,185000.0,Manual,Diesel,December,2022,8,Germany
35000.0,VOLKSWAGEN,POLO,4.0,270000.0,Manual,Gasoline,December,2022,6,Germany
76000.0,VOLKSWAGEN,GOLF 7 HIGHLINE,6.0,125800.0,Automatic,Gasoline,February,2024,6,Germany
59900.0,VOLKSWAGEN,GOLF 7,6.0,170000.0,Automatic,Gasoline,February,2024,5,Germany
34000.0,VOLKSWAGEN,JETTA,6.0,349000.0,Manual,Diesel,February,2024,14,Germany
85000.0,VOLKSWAGEN,PASSAT,6.0,122000.0,Automatic,Diesel,February,2024,5,Germany
34500.0,VOLKSWAGEN,PASSAT,6.0,330000.0,Manual,Diesel,February,2024,16,Germany
39900.0,VOLKSWAGEN,GOLF 6,5.0,168000.0,Manual,Gasoline,February,2024,12,Germany
34000.0,VOLKSWAGEN,PASSAT,6.0,268000.0,Manual,Diesel,February,2024,15,Germany
99900.0,VOLKSWAGEN,GOLF 8,6.0,40000.0,Manual,Gasoline,February,2024,3,Germany
64000.0,VOLKSWAGEN,GOLF 7,6.0,142000.0,Manual,Gasoline,February,2024,6,Germany
83000.0,VOLKSWAGEN,GOLF 7 R LINE,6.0,40000.0,Manual,Gasoline,February,2024,7,Germany
125000.0,VOLKSWAGEN,GOLF 8,8.0,28000.0,Automatic,Hybrid,February,2024,4,Germany
68000.0,VOLKSWAGEN,PASSAT,7.0,155000.0,Manual,Gasoline,February,2024,5,Germany
29500.0,VOLKSWAGEN,POLO 7 PLUS,4.0,207000.0,Manual,Gasoline,February,2024,10,Germany
128000.0,VOLKSWAGEN,GOLF 8 STYLE,8.0,75000.0,Automatic,Hybrid,February,2024,3,Germany
55000.0,VOLKSWAGEN,AMAROK,7.0,264000.0,Manual,Diesel,February,2024,12,Germany
35000.0,VOLKSWAGEN,PASSAT,6.0,437000.0,Manual,Diesel,February,2024,16,Germany
67500.0,VOLKSWAGEN,GOLF 7,5.0,76000.0,Manual,Gasoline,February,2024,8,Germany
31500.0,VOLKSWAGEN,POLO,5.0,215000.0,Manual,Gasoline,February,2024,13,Germany
52000.0,VOLKSWAGEN,TIGUAN,12.0,175000.0,Automatic,Gasoline,February,2024,11,Germany
35000.0,VOLKSWAGEN,SCIROCCO,9.0,188000.0,Automatic,Gasoline,February,2024,15,Germany
102500.0,VOLKSWAGEN,GOLF 8,6.0,25000.0,Manual,Gasoline,February,2024,4,Germany
55000.0,VOLKSWAGEN,GOLF 7,5.0,182000.0,Manual,Gasoline,February,2024,10,Germany
78000.0,VOLKSWAGEN,PASSAT,7.0,69000.0,Manual,Gasoline,February,2024,6,Germany
85000.0,VOLKSWAGEN,TIGUAN,8.0,98000.0,Automatic,Gasoline,February,2024,7,Germany
125000.0,VOLKSWAGEN,GOLF 8 LIFE,8.0,15000.0,Automatic,Gasoline,February,2024,1,Germany
64000.0,VOLKSWAGEN,GOLF 7 R LINE,6.0,150000.0,Automatic,Gasoline,February,2024,8,Germany
149000.0,VOLKSWAGEN,GOLF 8 RLINE,8.0,44500.0,Automatic,Hybrid,February,2024,3,Germany
73000.0,VOLKSWAGEN,TIGUAN,8.0,185000.0,Automatic,Gasoline,February,2024,7,Germany
38500.0,VOLKSWAGEN,JETTA,8.0,170000.0,Manual,Gasoline,February,2024,11,Germany
